Author	Sentence
Luke	And he arose and went: and, behold, a man of Ethiopia, an eunuch of great authority under Candace queen of the Ethiopians, who had the charge of all her treasure, and had come to Jerusalem for to worship,
Luke	Was returning, and sitting in his chariot read Esaias the prophet.
Luke	Then the Spirit said unto Philip, Go near, and join thyself to this chariot.
Luke	And Philip ran thither to [him], and heard him read the prophet Esaias, and said, Understandest thou what thou readest?
Luke	And he said, How can I, except some man should guide me?
Luke	And he desired Philip that he would come up and sit with him.
Luke	The place of the scripture which he read was this, He was led as a sheep to the slaughter; and like a lamb dumb before his shearer, so opened he not his mouth:
Luke	In his humiliation his judgment was taken away: and who shall declare his generation?
Luke	for his life is taken from the earth.
Luke	And the eunuch answered Philip, and said, I pray thee, of whom speaketh the prophet this?
Luke	of himself, or of some other man?
Luke	Then Philip opened his mouth, and began at the same scripture, and preached unto him Jesus.
Luke	And as they went on [their] way, they came unto a certain water: and the eunuch said, See, [here is] water; what doth hinder me to be baptized?
Luke	And Philip said, If thou believest with all thine heart, thou mayest.
Luke	And he answered and said, I believe that Jesus Christ is the Son of God.
Luke	And he commanded the chariot to stand still: and they went down both into the water, both Philip and the eunuch; and he baptized him.
Luke	And when they were come up out of the water, the Spirit of the Lord caught away Philip, that the eunuch saw him no more: and he went on his way rejoicing.
Luke	But Philip was found at Azotus: and passing through he preached in all the cities, till he came to Caesarea.
Luke	And Saul, yet breathing out threatenings and slaughter against the disciples of the Lord, went unto the high priest,
Luke	And desired of him letters to Damascus to the synagogues, that if he found any of this way, whether they were men or women, he might bring them bound unto Jerusalem.
Luke	And as he journeyed, he came near Damascus: and suddenly there shined round about him a light from heaven:
Luke	And he fell to the earth, and heard a voice saying unto him, Saul, Saul, why persecutest thou me?
Luke	And he said, Who art thou, Lord?
Luke	And the Lord said, I am Jesus whom thou persecutest: [it is] hard for thee to kick against the pricks.
Luke	And he trembling and astonished said, Lord, what wilt thou have me to do?
Luke	And the Lord [said] unto him, Arise, and go into the city, and it shall be told thee what thou must do.
Luke	And the men which journeyed with him stood speechless, hearing a voice, but seeing no man.
Luke	And Saul arose from the earth; and when his eyes were opened, he saw no man: but they led him by the hand, and brought [him] into Damascus.
Luke	And he was three days without sight, and neither did eat nor drink.
Luke	And there was a certain disciple at Damascus, named Ananias; and to him said the Lord in a vision, Ananias.
Luke	And he said, Behold, I [am here], Lord.
Luke	And the Lord [said] unto him, Arise, and go into the street which is called Straight, and inquire in the house of Judas for [one] called Saul, of Tarsus: for, behold, he prayeth,
Luke	And hath seen in a vision a man named Ananias coming in, and putting [his] hand on him, that he might receive his sight.
Luke	Then Ananias answered, Lord, I have heard by many of this man, how much evil he hath done to thy saints at Jerusalem:
Luke	And here he hath authority from the chief priests to bind all that call on thy name.
Luke	But the Lord said unto him, Go thy way: for he is a chosen vessel unto me, to bear my name before the Gentiles, and kings, and the children of Israel:
Luke	For I will shew him how great things he must suffer for my name’s sake.
Luke	And Ananias went his way, and entered into the house; and putting his hands on him said, Brother Saul, the Lord, [even] Jesus, that appeared unto thee in the way as thou camest, hath sent me, that thou mightest receive thy sight, and be filled with the Holy Ghost.
Luke	And immediately there fell from his eyes as it had been scales: and he received sight forthwith, and arose, and was baptized.
Luke	And when he had received meat, he was strengthened.
Luke	Then was Saul certain days with the disciples which were at Damascus.
Luke	And straightway he preached Christ in the synagogues, that he is the Son of God.
Luke	But all that heard [him] were amazed, and said; Is not this he that destroyed them which called on this name in Jerusalem, and came hither for that intent, that he might bring them bound unto the chief priests?
Luke	But Saul increased the more in strength, and confounded the Jews which dwelt at Damascus, proving that this is very Christ.
Luke	And after that many days were fulfilled, the Jews took counsel to kill him:
Luke	But their laying await was known of Saul.
Luke	And they watched the gates day and night to kill him.
Luke	Then the disciples took him by night, and let [him] down by the wall in a basket.
Luke	And when Saul was come to Jerusalem, he assayed to join himself to the disciples: but they were all afraid of him, and believed not that he was a disciple.
Luke	But Barnabas took him, and brought [him] to the apostles, and declared unto them how he had seen the Lord in the way, and that he had spoken to him, and how he had preached boldly at Damascus in the name of Jesus.
Luke	And he was with them coming in and going out at Jerusalem.
Luke	And he spake boldly in the name of the Lord Jesus, and disputed against the Grecians: but they went about to slay him.
Luke	[Which] when the brethren knew, they brought him down to Caesarea, and sent him forth to Tarsus.
