label	text	textid
Mark	And the scribe said unto him, Well, Master, thou hast said the truth: for there is one God; and there is none other but he:	1539
Mark	And to love him with all the heart, and with all the understanding, and with all the soul, and with all the strength, and to love [his] neighbour as himself, is more than all whole burnt offerings and sacrifices.	1540
Mark	And when Jesus saw that he answered discreetly, he said unto him, Thou art not far from the kingdom of God.	1541
Mark	And no man after that durst ask him [any question].	1542
Mark	And Jesus answered and said, while he taught in the temple, How say the scribes that Christ is the Son of David?	1543
Mark	For David himself said by the Holy Ghost, The LORD said to my Lord, Sit thou on my right hand, till I make thine enemies thy footstool.	1544
Mark	David therefore himself calleth him Lord; and whence is he [then] his son?	1545
Mark	And the common people heard him gladly.	1546
Mark	And he said unto them in his doctrine, Beware of the scribes, which love to go in long clothing, and [love] salutations in the marketplaces,	1547
Mark	And the chief seats in the synagogues, and the uppermost rooms at feasts:	1548
Mark	Which devour widows’ houses, and for a pretence make long prayers: these shall receive greater damnation.	1549
Mark	And Jesus sat over against the treasury, and beheld how the people cast money into the treasury: and many that were rich cast in much.	1550
Mark	And there came a certain poor widow, and she threw in two mites, which make a farthing.	1551
Mark	And he called [unto him] his disciples, and saith unto them, Verily I say unto you, That this poor widow hath cast more in, than all they which have cast into the treasury:	1552
Mark	For all [they] did cast in of their abundance; but she of her want did cast in all that she had, [even] all her living.	1553
Mark	And as he went out of the temple, one of his disciples saith unto him, Master, see what manner of stones and what buildings [are here]!	1554
Mark	And Jesus answering said unto him, Seest thou these great buildings?	1555
Mark	there shall not be left one stone upon another, that shall not be thrown down.	1556
Mark	And as he sat upon the mount of Olives over against the temple, Peter and James and John and Andrew asked him privately,	1557
Mark	Tell us, when shall these things be?	1558
Mark	and what [shall be] the sign when all these things shall be fulfilled?	1559
Mark	And Jesus answering them began to say, Take heed lest any [man] deceive you:	1560
Mark	For many shall come in my name, saying, I am [Christ]; and shall deceive many.	1561
Mark	And when ye shall hear of wars and rumours of wars, be ye not troubled: for [such things] must needs be; but the end [shall] not [be] yet.	1562
Mark	For nation shall rise against nation, and kingdom against kingdom: and there shall be earthquakes in divers places, and there shall be famines and troubles: these [are] the beginnings of sorrows.	1563
Mark	But take heed to yourselves: for they shall deliver you up to councils; and in the synagogues ye shall be beaten: and ye shall be brought before rulers and kings for my sake, for a testimony against them.	1564
Mark	And the gospel must first be published among all nations.	1565
Mark	But when they shall lead [you], and deliver you up, take no thought beforehand what ye shall speak, neither do ye premeditate: but whatsoever shall be given you in that hour, that speak ye: for it is not ye that speak, but the Holy Ghost.	1566
Mark	Now the brother shall betray the brother to death, and the father the son; and children shall rise up against [their] parents, and shall cause them to be put to death.	1567
Mark	And ye shall be hated of all [men] for my name’s sake: but he that shall endure unto the end, the same shall be saved.	1568
Mark	But when ye shall see the abomination of desolation, spoken of by Daniel the prophet, standing where it ought not, (let him that readeth understand,) then let them that be in Judaea flee to the mountains:	1569
Mark	And let him that is on the housetop not go down into the house, neither enter [therein], to take any thing out of his house:	1570
Mark	And let him that is in the field not turn back again for to take up his garment.	1571
Mark	But woe to them that are with child, and to them that give suck in those days!	1572
Mark	And pray ye that your flight be not in the winter.	1573
Mark	For [in] those days shall be affliction, such as was not from the beginning of the creation which God created unto this time, neither shall be.	1574
Mark	And except that the Lord had shortened those days, no flesh should be saved: but for the elect’s sake, whom he hath chosen, he hath shortened the days.	1575
Mark	And then if any man shall say to you, Lo, here [is] Christ; or, lo, [he is] there; believe [him] not:	1576
Mark	For false Christs and false prophets shall rise, and shall shew signs and wonders, to seduce, if [it were] possible, even the elect.	1577
Mark	But take ye heed: behold, I have foretold you all things.	1578
Mark	But in those days, after that tribulation, the sun shall be darkened, and the moon shall not give her light,	1579
Mark	And the stars of heaven shall fall, and the powers that are in heaven shall be shaken.	1580
Mark	And then shall they see the Son of man coming in the clouds with great power and glory.	1581
Mark	And then shall he send his angels, and shall gather together his elect from the four winds, from the uttermost part of the earth to the uttermost part of heaven.	1582
Mark	Now learn a parable of the fig tree; When her branch is yet tender, and putteth forth leaves, ye know that summer is near:	1583
Mark	So ye in like manner, when ye shall see these things come to pass, know that it is nigh, [even] at the doors.	1584
Mark	Verily I say unto you, that this generation shall not pass, till all these things be done.	1585
Mark	Heaven and earth shall pass away: but my words shall not pass away.	1586
Mark	But of that day and [that] hour knoweth no man, no, not the angels which are in heaven, neither the Son, but the Father.	1587
Mark	Take ye heed, watch and pray: for ye know not when the time is.	1588
Mark	[For the Son of man is] as a man taking a far journey, who left his house, and gave authority to his servants, and to every man his work, and commanded the porter to watch.	1589
Mark	Watch ye therefore: for ye know not when the master of the house cometh, at even, or at midnight, or at the cockcrowing, or in the morning:	1590
Mark	Lest coming suddenly he find you sleeping.	1591
Mark	And what I say unto you I say unto all, Watch.	1592
Mark	After two days was [the feast of] the passover, and of unleavened bread: and the chief priests and the scribes sought how they might take him by craft, and put [him] to death.	1593
