Author	Sentence
Luke	And Festus said, King Agrippa, and all men which are here present with us, ye see this man, about whom all the multitude of the Jews have dealt with me, both at Jerusalem, and [also] here, crying that he ought not to live any longer.
Luke	But when I found that he had committed nothing worthy of death, and that he himself hath appealed to Augustus, I have determined to send him.
Luke	Of whom I have no certain thing to write unto my lord.
Luke	Wherefore I have brought him forth before you, and specially before thee, O king Agrippa, that, after examination had, I might have somewhat to write.
Luke	For it seemeth to me unreasonable to send a prisoner, and not withal to signify the crimes [laid] against him.
Luke	Then Agrippa said unto Paul, Thou art permitted to speak for thyself.
Luke	Then Paul stretched forth the hand, and answered for himself:
Luke	I think myself happy, king Agrippa, because I shall answer for myself this day before thee touching all the things whereof I am accused of the Jews:
Luke	Especially [because I know] thee to be expert in all customs and questions which are among the Jews: wherefore I beseech thee to hear me patiently.
Luke	My manner of life from my youth, which was at the first among mine own nation at Jerusalem, know all the Jews;
Luke	Which knew me from the beginning, if they would testify, that after the most straitest sect of our religion I lived a Pharisee.
Luke	And now I stand and am judged for the hope of the promise made of God unto our fathers:
Luke	Unto which [promise] our twelve tribes, instantly serving [God] day and night, hope to come.
Luke	For which hope’s sake, king Agrippa, I am accused of the Jews.
Luke	Why should it be thought a thing incredible with you, that God should raise the dead?
Luke	I verily thought with myself, that I ought to do many things contrary to the name of Jesus of Nazareth.
Luke	Which thing I also did in Jerusalem: and many of the saints did I shut up in prison, having received authority from the chief priests; and when they were put to death, I gave my voice against [them].
Luke	And I punished them oft in every synagogue, and compelled [them] to blaspheme; and being exceedingly mad against them, I persecuted [them] even unto strange cities.
Luke	Whereupon as I went to Damascus with authority and commission from the chief priests,
Luke	At midday, O king, I saw in the way a light from heaven, above the brightness of the sun, shining round about me and them which journeyed with me.
Luke	And when we were all fallen to the earth, I heard a voice speaking unto me, and saying in the Hebrew tongue, Saul, Saul, why persecutest thou me?
Luke	[it is] hard for thee to kick against the pricks.
Luke	And I said, Who art thou, Lord?
Luke	And he said, I am Jesus whom thou persecutest.
Luke	But rise, and stand upon thy feet: for I have appeared unto thee for this purpose, to make thee a minister and a witness both of these things which thou hast seen, and of those things in the which I will appear unto thee;
Luke	Delivering thee from the people, and [from] the Gentiles, unto whom now I send thee,
Luke	To open their eyes, [and] to turn [them] from darkness to light, and [from] the power of Satan unto God, that they may receive forgiveness of sins, and inheritance among them which are sanctified by faith that is in me.
Luke	Whereupon, O king Agrippa, I was not disobedient unto the heavenly vision:
Luke	But shewed first unto them of Damascus, and at Jerusalem, and throughout all the coasts of Judaea, and [then] to the Gentiles, that they should repent and turn to God, and do works meet for repentance.
Luke	For these causes the Jews caught me in the temple, and went about to kill [me].
Luke	Having therefore obtained help of God, I continue unto this day, witnessing both to small and great, saying none other things than those which the prophets and Moses did say should come:
Luke	That Christ should suffer, [and] that he should be the first that should rise from the dead, and should shew light unto the people, and to the Gentiles.
Luke	And as he thus spake for himself, Festus said with a loud voice, Paul, thou art beside thyself; much learning doth make thee mad.
Luke	But he said, I am not mad, most noble Festus; but speak forth the words of truth and soberness.
Luke	For the king knoweth of these things, before whom also I speak freely: for I am persuaded that none of these things are hidden from him; for this thing was not done in a corner.
Luke	King Agrippa, believest thou the prophets?
Luke	I know that thou believest.
Luke	Then Agrippa said unto Paul, Almost thou persuadest me to be a Christian.
Luke	And Paul said, I would to God, that not only thou, but also all that hear me this day, were both almost, and altogether such as I am, except these bonds.
Luke	And when he had thus spoken, the king rose up, and the governor, and Bernice, and they that sat with them:
Luke	And when they were gone aside, they talked between themselves, saying, This man doeth nothing worthy of death or of bonds.
Luke	Then said Agrippa unto Festus, This man might have been set at liberty, if he had not appealed unto Caesar.
Luke	And when it was determined that we should sail into Italy, they delivered Paul and certain other prisoners unto [one] named Julius, a centurion of Augustus’ band.
Luke	And entering into a ship of Adramyttium, we launched, meaning to sail by the coasts of Asia; [one] Aristarchus, a Macedonian of Thessalonica, being with us.
Luke	And the next [day] we touched at Sidon.
Luke	And Julius courteously entreated Paul, and gave [him] liberty to go unto his friends to refresh himself.
